,Comp,Height,Points,Salary
5638,10.0,75.0,21.0,0.0
5639,8.0,76.0,50.0,0.0
5640,9.0,74.0,71.0,355457.0
5641,9.0,78.0,35.0,0.0
5642,9.0,72.0,41.0,0.0
5643,7.0,76.0,53.0,0.0
5644,10.0,76.0,36.0,0.0
5645,9.0,82.0,36.0,0.0
5646,7.0,77.0,64.0,0.0
5647,7.0,78.0,40.0,0.0
5648,8.0,75.0,46.0,0.0
5649,8.0,75.0,47.0,0.0
5650,7.0,75.0,54.0,0.0
5651,9.0,75.0,34.0,0.0
5652,9.0,77.0,26.0,0.0
5653,9.0,73.0,26.0,0.0
5654,9.0,74.0,55.0,0.0
5655,8.0,76.0,14.0,0.0
5656,10.0,78.0,54.0,617172.0
5657,8.0,74.0,41.0,0.0
5658,9.0,74.0,50.0,0.0
5659,7.0,78.0,38.0,0.0
5660,9.0,79.0,28.0,0.0
5661,9.0,73.0,42.0,0.0
5662,9.0,75.0,36.0,0.0
5663,7.0,81.0,39.0,0.0
5664,9.0,77.0,49.0,0.0
5665,9.0,76.0,35.0,0.0
5666,9.0,75.0,39.0,0.0
5667,7.0,76.0,37.0,0.0
5668,10.0,80.0,58.0,812255.0
5669,7.0,77.0,38.0,0.0
5670,8.0,79.0,35.0,0.0
5671,9.0,75.0,40.0,0.0
5672,9.0,76.0,31.0,0.0
5673,7.0,77.0,60.0,0.0
5674,10.0,78.0,17.0,0.0
5675,8.0,76.0,28.0,0.0
5676,9.0,73.0,45.0,0.0
5677,10.0,76.0,31.0,0.0
5678,9.0,76.0,43.0,0.0
5679,9.0,77.0,43.0,0.0
5680,7.0,75.0,54.0,0.0
5681,10.0,73.0,35.0,0.0
5682,8.0,77.0,44.0,0.0
5683,8.0,74.0,67.0,0.0
5684,8.0,76.0,49.0,0.0
5685,8.0,74.0,46.0,0.0
5686,9.0,79.0,55.0,899267.0
5687,10.0,77.0,37.0,0.0
5688,10.0,75.0,42.0,0.0
5689,9.0,72.0,28.0,0.0
5690,9.0,77.0,44.0,0.0
5691,7.0,75.0,39.0,0.0
5692,9.0,79.0,50.0,465278.0
5693,10.0,73.0,35.0,0.0
5694,8.0,72.0,32.0,0.0
5695,10.0,76.0,55.0,0.0
5696,9.0,76.0,68.0,632624.0
5697,8.0,75.0,14.0,0.0
5698,10.0,74.0,45.0,0.0
5699,9.0,76.0,50.0,0.0
5700,8.0,76.0,32.0,0.0
5701,9.0,84.0,28.0,0.0
5702,9.0,76.0,43.0,0.0
5703,9.0,78.0,39.0,0.0
5704,10.0,75.0,36.0,0.0
5705,9.0,75.0,35.0,0.0
5706,9.0,78.0,33.0,0.0
5707,7.0,79.0,46.0,0.0
5708,9.0,77.0,54.0,0.0
5709,7.0,76.0,37.0,0.0
5710,7.0,78.0,38.0,0.0
5711,10.0,79.0,26.0,0.0
5712,8.0,75.0,36.0,0.0
5713,8.0,74.0,41.0,0.0
5714,10.0,79.0,50.0,0.0
5715,9.0,74.0,23.0,0.0
5716,10.0,78.0,44.0,0.0
5717,8.0,76.0,39.0,0.0
5718,8.0,75.0,36.0,0.0
5719,9.0,76.0,32.0,0.0
5720,7.0,75.0,56.0,0.0
5721,9.0,77.0,29.0,0.0
5722,9.0,77.0,31.0,0.0
5723,7.0,77.0,59.0,0.0
5724,8.0,76.0,29.0,0.0
5725,8.0,78.0,47.0,0.0
5726,9.0,73.0,46.0,0.0
5727,8.0,75.0,52.0,0.0
5728,10.0,74.0,40.0,0.0
5729,9.0,76.0,34.0,0.0
5730,9.0,77.0,55.0,0.0
5731,8.0,76.0,39.0,0.0
5732,9.0,73.0,37.0,0.0
5733,9.0,76.0,44.0,0.0
5734,9.0,78.0,48.0,0.0
5735,10.0,74.0,35.0,0.0
5736,9.0,74.0,29.0,0.0
5737,9.0,77.0,15.0,0.0
5738,8.0,76.0,46.0,0.0
5739,7.0,78.0,52.0,0.0
5740,8.0,74.0,38.0,0.0
5741,10.0,75.0,36.0,0.0
5742,8.0,76.0,28.0,0.0
5743,9.0,77.0,48.0,0.0
5744,8.0,76.0,56.0,0.0
5745,8.0,74.0,44.0,0.0
5746,8.0,76.0,46.0,0.0
5747,9.0,73.0,41.0,0.0
5748,8.0,76.0,42.0,0.0
5749,9.0,77.0,48.0,0.0
5750,9.0,72.0,41.0,0.0
5751,7.0,77.0,37.0,0.0
5752,7.0,76.0,35.0,0.0
5753,9.0,74.0,51.0,0.0
5754,8.0,73.0,45.0,0.0
5755,9.0,75.0,32.0,0.0
5756,8.0,78.0,42.0,0.0
5757,10.0,75.0,34.0,0.0
5758,8.0,71.0,38.0,0.0
5759,10.0,76.0,45.0,629275.0
5760,10.0,74.0,52.0,527972.0
5761,9.0,76.0,41.0,0.0
5762,9.0,77.0,55.0,355360.0
5763,8.0,75.0,44.0,0.0
5764,9.0,78.0,14.0,0.0
5765,9.0,75.0,23.0,0.0
5766,10.0,75.0,37.0,381755.0
5767,10.0,72.0,46.0,0.0
5768,9.0,78.0,51.0,0.0
5769,8.0,72.0,49.0,0.0
5770,9.0,76.0,50.0,0.0
5771,9.0,77.0,32.0,0.0
5772,8.0,79.0,54.0,0.0
5773,8.0,79.0,56.0,0.0
5774,9.0,74.0,36.0,0.0
5775,8.0,79.0,25.0,0.0
5776,9.0,75.0,33.0,0.0
5777,8.0,78.0,40.0,0.0
5778,9.0,76.0,31.0,0.0
5779,8.0,75.0,42.0,0.0
5780,8.0,75.0,45.0,0.0
5781,8.0,76.0,33.0,0.0
5782,8.0,78.0,36.0,0.0
5783,7.0,79.0,61.0,0.0
5784,10.0,78.0,31.0,0.0
5785,7.0,77.0,38.0,0.0
5786,8.0,78.0,30.0,0.0
5787,9.0,74.0,44.0,0.0
5788,9.0,77.0,42.0,0.0
5789,9.0,75.0,45.0,0.0
5790,8.0,79.0,43.0,0.0
5791,8.0,75.0,35.0,0.0
5792,8.0,76.0,15.0,0.0
5793,7.0,79.0,47.0,0.0
5794,9.0,77.0,41.0,0.0
5795,9.0,77.0,57.0,0.0
5796,10.0,75.0,46.0,0.0
5797,8.0,76.0,47.0,0.0
5798,8.0,75.0,30.0,0.0
5799,9.0,76.0,34.0,0.0
5800,9.0,76.0,40.0,0.0
5801,7.0,76.0,44.0,0.0
5802,9.0,76.0,40.0,0.0
5803,9.0,74.0,32.0,0.0
5804,9.0,75.0,44.0,0.0
5805,9.0,76.0,45.0,0.0
5806,8.0,80.0,41.0,0.0
5807,8.0,74.0,29.0,0.0
5808,7.0,77.0,34.0,0.0
5809,9.0,80.0,46.0,0.0
5810,9.0,73.0,47.0,0.0
5811,8.0,76.0,42.0,0.0
5812,8.0,75.0,35.0,0.0
5813,10.0,72.0,37.0,0.0
5814,8.0,79.0,28.0,0.0
5815,8.0,77.0,48.0,0.0
5816,7.0,75.0,52.0,0.0
5817,9.0,76.0,43.0,0.0
5818,10.0,78.0,43.0,422586.0
5819,7.0,75.0,33.0,0.0
5820,8.0,76.0,29.0,0.0
5821,8.0,77.0,36.0,0.0
5822,7.0,75.0,21.0,0.0
5823,8.0,76.0,40.0,0.0
5824,9.0,78.0,37.0,0.0
5825,8.0,76.0,19.0,0.0
5826,8.0,73.0,38.0,0.0
5827,9.0,76.0,29.0,0.0
5828,8.0,75.0,34.0,0.0
5829,9.0,77.0,29.0,0.0
5830,9.0,78.0,35.0,0.0
5831,8.0,79.0,38.0,0.0
5832,8.0,75.0,61.0,0.0
5833,9.0,75.0,42.0,0.0
5834,10.0,76.0,34.0,0.0
5835,7.0,79.0,31.0,0.0
5836,9.0,74.0,40.0,0.0
5837,10.0,78.0,37.0,0.0
5838,10.0,79.0,42.0,0.0
5839,8.0,76.0,53.0,0.0
5840,9.0,74.0,50.0,0.0
5841,10.0,74.0,41.0,0.0
5842,10.0,72.0,49.0,0.0
5843,10.0,75.0,33.0,0.0
5844,9.0,77.0,54.0,0.0
5845,7.0,73.0,41.0,0.0
5846,10.0,75.0,50.0,855555.0
5847,9.0,77.0,56.0,0.0
5848,10.0,74.0,44.0,0.0
5849,8.0,75.0,45.0,0.0
5850,8.0,73.0,41.0,0.0
5851,8.0,76.0,50.0,0.0
5852,9.0,79.0,23.0,0.0
5853,8.0,78.0,46.0,0.0
5854,9.0,78.0,38.0,0.0
5855,9.0,77.0,24.0,0.0
5856,8.0,74.0,40.0,0.0
5857,9.0,74.0,31.0,0.0
5858,8.0,74.0,31.0,0.0
5859,8.0,72.0,47.0,0.0
5860,7.0,76.0,36.0,0.0
5861,10.0,79.0,42.0,0.0
5862,8.0,77.0,48.0,0.0
5863,8.0,76.0,35.0,0.0
5864,7.0,76.0,53.0,0.0
5865,9.0,76.0,47.0,0.0
5866,7.0,78.0,58.0,0.0
5867,7.0,76.0,13.0,0.0
5868,8.0,76.0,43.0,0.0
5869,8.0,77.0,41.0,0.0
5870,8.0,76.0,49.0,0.0
5871,8.0,73.0,50.0,0.0
5872,9.0,78.0,26.0,0.0
5873,8.0,78.0,30.0,0.0
5874,8.0,78.0,55.0,0.0
5875,7.0,76.0,35.0,0.0
5876,7.0,75.0,32.0,0.0
5877,7.0,78.0,41.0,0.0
5878,9.0,75.0,53.0,0.0
5879,8.0,74.0,49.0,0.0
5880,9.0,76.0,40.0,0.0
5881,8.0,73.0,34.0,0.0
5882,9.0,79.0,28.0,0.0
5883,9.0,77.0,24.0,0.0
5884,9.0,78.0,38.0,0.0
5885,8.0,77.0,55.0,0.0
5886,8.0,78.0,32.0,0.0
5887,8.0,77.0,38.0,0.0
5888,9.0,78.0,39.0,0.0
5889,7.0,76.0,43.0,0.0
5890,9.0,78.0,44.0,0.0
5891,8.0,74.0,49.0,0.0
5892,7.0,78.0,40.0,0.0
5893,9.0,78.0,28.0,0.0
5894,8.0,78.0,44.0,0.0
5895,8.0,78.0,38.0,0.0
5896,9.0,78.0,42.0,0.0
5897,10.0,76.0,39.0,0.0
5898,9.0,76.0,37.0,0.0
5899,7.0,73.0,34.0,0.0
5900,9.0,76.0,34.0,0.0
5901,10.0,73.0,31.0,0.0
5902,7.0,77.0,51.0,0.0
5903,8.0,77.0,33.0,0.0
5904,8.0,78.0,31.0,0.0
5905,8.0,75.0,32.0,0.0
5906,8.0,76.0,44.0,0.0
5907,10.0,76.0,45.0,0.0
5908,7.0,76.0,29.0,0.0
5909,8.0,79.0,37.0,0.0
5910,9.0,74.0,55.0,0.0
5911,9.0,77.0,44.0,0.0
5912,8.0,78.0,43.0,0.0
5913,7.0,76.0,31.0,0.0
5914,9.0,76.0,54.0,0.0
5915,7.0,76.0,45.0,0.0
5916,7.0,74.0,41.0,0.0
5917,7.0,77.0,47.0,0.0
5918,7.0,76.0,43.0,0.0
5919,8.0,77.0,42.0,0.0
5920,9.0,75.0,45.0,0.0
5921,9.0,74.0,31.0,0.0
5922,9.0,76.0,41.0,0.0
5923,9.0,77.0,42.0,0.0
5924,9.0,78.0,48.0,0.0
5925,8.0,74.0,26.0,0.0
5926,8.0,74.0,37.0,0.0
5927,10.0,74.0,61.0,618960.0
5928,8.0,76.0,42.0,0.0
5929,9.0,74.0,26.0,0.0
5930,8.0,75.0,29.0,0.0
5931,8.0,74.0,39.0,0.0
5932,9.0,74.0,41.0,0.0
5933,9.0,79.0,37.0,389890.0
5934,8.0,77.0,49.0,0.0
5935,9.0,76.0,35.0,0.0
5936,10.0,77.0,20.0,0.0
5937,8.0,77.0,37.0,0.0
5938,7.0,73.0,36.0,0.0
5939,8.0,78.0,53.0,0.0
5940,8.0,74.0,50.0,0.0
5941,9.0,78.0,35.0,0.0
5942,8.0,74.0,50.0,0.0
5943,8.0,79.0,29.0,0.0
5944,7.0,72.0,41.0,0.0
5945,7.0,76.0,59.0,176939.0
5946,8.0,77.0,32.0,0.0
5947,7.0,77.0,36.0,0.0
5948,7.0,75.0,53.0,0.0
5949,9.0,76.0,27.0,0.0
5950,9.0,77.0,36.0,0.0
5951,10.0,76.0,39.0,0.0
5952,9.0,76.0,33.0,0.0
5953,9.0,72.0,23.0,0.0
5954,8.0,72.0,34.0,0.0
5955,10.0,75.0,36.0,0.0
5956,8.0,75.0,28.0,0.0
5957,8.0,77.0,54.0,0.0
5958,8.0,74.0,42.0,0.0
5959,10.0,80.0,58.0,988909.0
5960,7.0,80.0,30.0,0.0
5961,8.0,80.0,32.0,0.0
5962,10.0,80.0,29.0,0.0
5963,8.0,77.0,46.0,0.0
5964,8.0,76.0,26.0,0.0
5965,8.0,77.0,19.0,0.0
5966,9.0,77.0,48.0,0.0
5967,9.0,75.0,41.0,0.0
5968,10.0,78.0,23.0,0.0
5969,9.0,77.0,33.0,0.0
5970,8.0,76.0,47.0,0.0
5971,8.0,76.0,31.0,0.0
5972,9.0,76.0,25.0,0.0
5973,8.0,76.0,46.0,0.0
5974,8.0,78.0,50.0,0.0
5975,7.0,76.0,37.0,0.0
5976,9.0,74.0,44.0,0.0
5977,8.0,73.0,23.0,0.0
5978,9.0,78.0,30.0,0.0
5979,8.0,78.0,48.0,0.0
5980,8.0,72.0,47.0,0.0
5981,8.0,80.0,38.0,0.0
5982,9.0,75.0,32.0,0.0
5983,8.0,74.0,43.0,0.0
5984,9.0,75.0,57.0,0.0
5985,9.0,74.0,33.0,0.0
5986,8.0,76.0,54.0,0.0
5987,9.0,78.0,49.0,0.0
5988,10.0,80.0,42.0,0.0
5989,9.0,82.0,39.0,0.0
5990,8.0,75.0,46.0,0.0
5991,8.0,76.0,60.0,0.0
5992,10.0,76.0,46.0,404121.0
5993,9.0,75.0,51.0,0.0
5994,8.0,77.0,41.0,0.0
5995,9.0,78.0,53.0,465417.0
5996,8.0,75.0,37.0,0.0
5997,7.0,77.0,62.0,0.0
5998,10.0,74.0,39.0,0.0
5999,7.0,78.0,31.0,0.0
6000,10.0,74.0,32.0,0.0
6001,8.0,75.0,21.0,0.0
6002,9.0,75.0,39.0,0.0
6003,9.0,72.0,37.0,0.0
6004,9.0,76.0,68.0,601059.0
6005,10.0,78.0,35.0,0.0
6006,7.0,76.0,26.0,0.0
6007,10.0,75.0,43.0,0.0
6008,9.0,74.0,44.0,0.0
6009,7.0,76.0,27.0,0.0
6010,9.0,75.0,44.0,0.0
6011,7.0,72.0,31.0,0.0
6012,8.0,76.0,29.0,0.0
6013,7.0,72.0,36.0,0.0
6014,10.0,75.0,35.0,0.0
6015,9.0,78.0,32.0,0.0
6016,8.0,77.0,45.0,0.0
6017,8.0,73.0,39.0,0.0
6018,7.0,76.0,59.0,0.0
6019,9.0,81.0,34.0,0.0
6020,7.0,77.0,44.0,0.0
6021,7.0,76.0,48.0,0.0
6022,9.0,75.0,35.0,0.0
6023,9.0,80.0,47.0,0.0
6024,9.0,74.0,29.0,0.0
6025,10.0,77.0,59.0,618052.0
6026,8.0,78.0,27.0,0.0
6027,8.0,81.0,31.0,0.0
6028,8.0,79.0,51.0,0.0
6029,9.0,76.0,38.0,0.0
6030,7.0,76.0,41.0,0.0
6031,9.0,73.0,32.0,0.0
6032,10.0,73.0,27.0,0.0
6033,10.0,79.0,43.0,536519.0
6034,9.0,74.0,36.0,0.0
6035,9.0,78.0,40.0,0.0
6036,9.0,72.0,42.0,0.0
6037,7.0,73.0,32.0,0.0
6038,8.0,79.0,60.0,0.0
6039,10.0,74.0,41.0,0.0
6040,7.0,76.0,24.0,0.0
6041,10.0,79.0,38.0,0.0
6042,10.0,79.0,49.0,553852.0
6043,8.0,78.0,26.0,0.0
6044,10.0,73.0,40.0,0.0
6045,10.0,76.0,36.0,0.0
6046,8.0,77.0,45.0,0.0
6047,7.0,75.0,41.0,0.0
6048,9.0,77.0,38.0,0.0
6049,8.0,75.0,44.0,0.0
6050,10.0,76.0,38.0,704572.0
6051,8.0,74.0,35.0,0.0
6052,8.0,73.0,52.0,0.0
6053,9.0,75.0,58.0,0.0
6054,10.0,78.0,25.0,0.0
6055,9.0,76.0,28.0,0.0
6056,7.0,74.0,47.0,0.0
6057,9.0,78.0,54.0,0.0
6058,7.0,73.0,34.0,0.0
6059,10.0,79.0,44.0,924236.0
6060,8.0,73.0,52.0,0.0
6061,8.0,73.0,49.0,0.0
6062,9.0,76.0,27.0,0.0
6063,8.0,78.0,37.0,0.0
6064,8.0,76.0,29.0,0.0
6065,7.0,74.0,45.0,0.0
6066,9.0,77.0,45.0,0.0
6067,10.0,73.0,34.0,0.0
6068,10.0,77.0,48.0,610131.0
6069,9.0,71.0,38.0,0.0
6070,7.0,74.0,17.0,0.0
6071,8.0,78.0,33.0,0.0
6072,9.0,74.0,63.0,0.0
6073,10.0,75.0,53.0,628389.0
6074,9.0,76.0,43.0,0.0
6075,8.0,79.0,40.0,0.0
6076,7.0,73.0,33.0,0.0
6077,8.0,75.0,16.0,0.0
6078,9.0,78.0,59.0,495079.0
6079,8.0,73.0,28.0,0.0
6080,10.0,74.0,38.0,0.0
6081,8.0,76.0,33.0,0.0
6082,8.0,76.0,68.0,0.0
6083,9.0,77.0,44.0,0.0
6084,8.0,77.0,34.0,0.0
6085,7.0,78.0,23.0,0.0
6086,10.0,77.0,34.0,0.0
6087,8.0,78.0,47.0,0.0
6088,7.0,76.0,59.0,0.0
6089,7.0,74.0,46.0,0.0
6090,9.0,78.0,43.0,0.0
6091,8.0,74.0,67.0,0.0
6092,7.0,74.0,44.0,0.0
6093,9.0,77.0,47.0,0.0
6094,8.0,75.0,42.0,0.0
6095,9.0,77.0,46.0,0.0
6096,8.0,78.0,28.0,0.0
6097,8.0,77.0,45.0,0.0
6098,10.0,76.0,30.0,0.0
6099,9.0,78.0,25.0,0.0
6100,9.0,77.0,30.0,0.0
6101,10.0,81.0,39.0,568909.0
6102,9.0,78.0,44.0,0.0
6103,8.0,80.0,21.0,0.0
6104,9.0,75.0,47.0,0.0
6105,10.0,75.0,31.0,0.0
6106,7.0,78.0,31.0,0.0
6107,9.0,79.0,27.0,0.0
6108,8.0,76.0,29.0,0.0
6109,9.0,73.0,41.0,0.0
6110,8.0,77.0,29.0,0.0
6111,9.0,75.0,46.0,0.0
6112,10.0,73.0,55.0,0.0
6113,10.0,77.0,41.0,0.0
6114,9.0,75.0,60.0,0.0
6115,9.0,73.0,29.0,0.0
6116,10.0,76.0,32.0,0.0
6117,8.0,73.0,12.0,0.0
6118,9.0,74.0,39.0,0.0
6119,8.0,73.0,25.0,0.0
6120,8.0,75.0,59.0,0.0
6121,7.0,79.0,43.0,0.0
6122,8.0,76.0,32.0,0.0
6123,9.0,76.0,60.0,415890.0
6124,8.0,76.0,40.0,0.0
6125,9.0,76.0,36.0,0.0
6126,10.0,77.0,30.0,0.0
6127,10.0,76.0,52.0,663816.0
6128,9.0,76.0,57.0,0.0
6129,8.0,75.0,27.0,0.0
6130,10.0,76.0,41.0,0.0
6131,10.0,77.0,45.0,0.0
6132,7.0,77.0,39.0,0.0
6133,10.0,75.0,64.0,0.0
6134,9.0,80.0,35.0,0.0
6135,8.0,77.0,35.0,0.0
6136,9.0,76.0,45.0,0.0
6137,8.0,78.0,30.0,0.0
6138,10.0,76.0,37.0,0.0
6139,8.0,73.0,41.0,0.0
6140,9.0,76.0,53.0,0.0
6141,8.0,75.0,24.0,0.0
6142,9.0,78.0,40.0,0.0
6143,9.0,75.0,46.0,0.0
6144,10.0,79.0,21.0,0.0
6145,10.0,77.0,37.0,0.0
6146,10.0,78.0,46.0,815286.0
6147,9.0,77.0,63.0,622113.0
6148,10.0,76.0,35.0,0.0
6149,9.0,76.0,33.0,0.0
6150,8.0,76.0,45.0,0.0
6151,9.0,73.0,37.0,0.0
6152,8.0,79.0,31.0,0.0
6153,10.0,75.0,31.0,0.0
6154,9.0,77.0,39.0,0.0
6155,8.0,72.0,57.0,0.0
6156,9.0,77.0,23.0,0.0
6157,9.0,75.0,58.0,410261.0
6158,8.0,76.0,24.0,0.0
6159,10.0,75.0,51.0,0.0
6160,9.0,78.0,46.0,0.0
6161,9.0,76.0,42.0,0.0
6162,9.0,76.0,45.0,0.0
6163,10.0,73.0,31.0,0.0
6164,8.0,75.0,37.0,0.0
6165,7.0,76.0,37.0,0.0
6166,9.0,79.0,29.0,0.0
6167,8.0,74.0,33.0,0.0
6168,8.0,77.0,51.0,0.0
6169,7.0,76.0,54.0,0.0
6170,8.0,76.0,47.0,0.0
6171,8.0,74.0,34.0,0.0
6172,9.0,75.0,47.0,0.0
6173,9.0,77.0,48.0,0.0
6174,8.0,77.0,56.0,0.0
6175,8.0,77.0,53.0,0.0
6176,8.0,73.0,41.0,0.0
6177,8.0,74.0,37.0,0.0
6178,7.0,76.0,35.0,0.0
6179,7.0,78.0,37.0,0.0
6180,7.0,77.0,36.0,0.0
6181,10.0,76.0,54.0,431347.0
6182,10.0,70.0,40.0,0.0
6183,10.0,77.0,48.0,711302.0
6184,7.0,77.0,38.0,0.0
6185,7.0,77.0,40.0,0.0
6186,8.0,81.0,45.0,0.0
6187,9.0,77.0,35.0,0.0
6188,7.0,74.0,53.0,0.0
6189,9.0,77.0,57.0,0.0
6190,9.0,79.0,33.0,0.0
6191,7.0,74.0,53.0,0.0
6192,9.0,77.0,42.0,0.0
6193,10.0,75.0,31.0,0.0
6194,10.0,76.0,43.0,0.0
6195,9.0,74.0,50.0,0.0
6196,8.0,74.0,47.0,0.0
6197,10.0,75.0,49.0,0.0
6198,7.0,76.0,41.0,0.0
6199,9.0,79.0,47.0,0.0
6200,8.0,74.0,35.0,0.0
6201,7.0,75.0,36.0,0.0
6202,8.0,77.0,30.0,0.0
6203,8.0,76.0,49.0,0.0
6204,8.0,77.0,49.0,0.0
6205,8.0,77.0,48.0,0.0
6206,8.0,77.0,33.0,0.0
6207,9.0,80.0,33.0,0.0
6208,9.0,74.0,37.0,0.0
6209,7.0,77.0,64.0,0.0
6210,8.0,76.0,51.0,0.0
6211,8.0,73.0,36.0,0.0
6212,10.0,78.0,32.0,0.0
6213,10.0,73.0,45.0,0.0
6214,10.0,75.0,34.0,0.0
6215,8.0,78.0,36.0,0.0
6216,7.0,75.0,49.0,0.0
6217,10.0,73.0,38.0,0.0
6218,8.0,75.0,42.0,0.0
6219,9.0,76.0,40.0,0.0
6220,8.0,77.0,39.0,0.0
6221,8.0,76.0,50.0,0.0
6222,9.0,75.0,46.0,0.0
6223,8.0,75.0,32.0,0.0
6224,9.0,76.0,34.0,0.0
6225,8.0,76.0,31.0,0.0
6226,8.0,73.0,40.0,0.0
6227,10.0,75.0,43.0,0.0
6228,9.0,79.0,35.0,0.0
6229,8.0,73.0,37.0,0.0
6230,8.0,74.0,38.0,0.0
6231,8.0,77.0,55.0,0.0
6232,8.0,75.0,49.0,0.0
6233,7.0,75.0,46.0,0.0
6234,9.0,77.0,35.0,0.0
6235,9.0,76.0,17.0,0.0
6236,10.0,75.0,21.0,0.0
6237,8.0,75.0,43.0,0.0
6238,7.0,79.0,38.0,0.0
6239,9.0,75.0,29.0,0.0
6240,8.0,77.0,55.0,0.0
6241,10.0,79.0,48.0,811009.0
6242,9.0,76.0,33.0,0.0
6243,9.0,76.0,52.0,0.0
6244,8.0,73.0,24.0,0.0
6245,9.0,77.0,43.0,0.0
6246,9.0,78.0,53.0,0.0
6247,10.0,76.0,47.0,0.0
6248,10.0,76.0,42.0,0.0
6249,9.0,74.0,38.0,0.0
6250,9.0,77.0,37.0,0.0
6251,10.0,74.0,37.0,0.0
6252,8.0,76.0,38.0,0.0
6253,8.0,76.0,41.0,0.0
6254,8.0,78.0,42.0,0.0
6255,9.0,76.0,47.0,0.0
6256,7.0,78.0,39.0,0.0
6257,7.0,76.0,27.0,0.0
6258,8.0,78.0,44.0,0.0
6259,7.0,75.0,45.0,0.0
6260,7.0,74.0,35.0,0.0
6261,9.0,76.0,43.0,0.0
6262,7.0,75.0,29.0,0.0
6263,10.0,75.0,37.0,0.0
6264,8.0,77.0,50.0,0.0
6265,8.0,79.0,37.0,0.0
6266,8.0,76.0,33.0,0.0
6267,7.0,75.0,57.0,0.0
6268,9.0,71.0,41.0,0.0
6269,9.0,78.0,38.0,0.0
6270,8.0,73.0,59.0,0.0
6271,7.0,79.0,40.0,0.0
6272,9.0,74.0,50.0,310762.0
6273,8.0,75.0,43.0,0.0
6274,8.0,74.0,31.0,0.0
6275,8.0,74.0,44.0,0.0
6276,10.0,72.0,30.0,0.0
6277,8.0,78.0,44.0,0.0
6278,10.0,77.0,15.0,0.0
6279,9.0,75.0,35.0,0.0
6280,7.0,76.0,44.0,0.0
6281,9.0,77.0,42.0,0.0
6282,9.0,74.0,35.0,0.0
6283,9.0,76.0,30.0,0.0
6284,10.0,77.0,31.0,0.0
6285,7.0,73.0,26.0,0.0
6286,7.0,78.0,33.0,0.0
6287,8.0,76.0,35.0,0.0
6288,9.0,77.0,49.0,0.0
6289,7.0,77.0,41.0,0.0
6290,7.0,76.0,32.0,0.0
6291,9.0,75.0,23.0,0.0
6292,7.0,75.0,41.0,0.0
6293,9.0,76.0,27.0,0.0
6294,8.0,75.0,46.0,0.0
6295,9.0,78.0,56.0,399666.0
6296,8.0,78.0,37.0,0.0
6297,8.0,77.0,51.0,0.0
6298,7.0,78.0,54.0,0.0
6299,10.0,75.0,50.0,0.0
6300,8.0,75.0,30.0,0.0
6301,10.0,77.0,48.0,0.0
6302,9.0,74.0,41.0,0.0
6303,9.0,75.0,27.0,0.0
6304,10.0,79.0,48.0,0.0
6305,10.0,79.0,38.0,751049.0
6306,8.0,81.0,50.0,306413.0
6307,9.0,78.0,51.0,429843.0
6308,8.0,76.0,37.0,0.0
6309,8.0,76.0,58.0,0.0
6310,9.0,77.0,34.0,0.0
6311,10.0,75.0,41.0,0.0
6312,9.0,75.0,32.0,0.0
6313,7.0,76.0,39.0,0.0
6314,9.0,75.0,26.0,0.0
6315,8.0,72.0,47.0,0.0
6316,7.0,77.0,32.0,0.0
6317,8.0,72.0,49.0,0.0
6318,8.0,73.0,35.0,0.0
6319,9.0,74.0,56.0,0.0
6320,9.0,74.0,47.0,0.0
6321,8.0,72.0,22.0,0.0
6322,7.0,75.0,46.0,0.0
6323,8.0,77.0,34.0,0.0
6324,8.0,76.0,45.0,0.0
6325,9.0,78.0,57.0,0.0
6326,9.0,77.0,37.0,0.0
6327,10.0,80.0,38.0,0.0
6328,10.0,74.0,40.0,0.0
6329,8.0,77.0,46.0,0.0
6330,9.0,77.0,35.0,0.0
6331,7.0,75.0,43.0,0.0
6332,8.0,76.0,42.0,0.0
6333,10.0,77.0,22.0,0.0
6334,8.0,76.0,31.0,0.0
6335,8.0,75.0,35.0,0.0
6336,8.0,80.0,39.0,0.0
6337,7.0,76.0,49.0,0.0
6338,8.0,75.0,45.0,0.0
6339,9.0,76.0,22.0,0.0
6340,8.0,74.0,45.0,0.0
6341,10.0,77.0,46.0,0.0
6342,9.0,73.0,44.0,0.0
6343,8.0,77.0,44.0,0.0
6344,9.0,77.0,49.0,0.0
6345,9.0,80.0,62.0,587982.0
6346,9.0,78.0,41.0,0.0
6347,8.0,78.0,38.0,0.0
6348,9.0,74.0,31.0,0.0
6349,9.0,73.0,28.0,0.0
6350,9.0,72.0,48.0,0.0
6351,8.0,76.0,45.0,0.0
6352,9.0,74.0,45.0,0.0
6353,8.0,78.0,52.0,0.0
6354,9.0,74.0,29.0,0.0
6355,9.0,75.0,36.0,0.0
6356,9.0,76.0,51.0,0.0
6357,10.0,76.0,51.0,506902.0
6358,9.0,79.0,49.0,0.0
6359,8.0,76.0,31.0,0.0
6360,8.0,76.0,43.0,0.0
6361,7.0,74.0,64.0,0.0
6362,10.0,77.0,42.0,0.0
6363,8.0,72.0,34.0,0.0
6364,8.0,78.0,36.0,0.0
6365,9.0,77.0,40.0,0.0
6366,8.0,74.0,44.0,0.0
6367,9.0,78.0,58.0,0.0
6368,9.0,77.0,29.0,0.0
6369,9.0,75.0,43.0,0.0
6370,9.0,80.0,52.0,557047.0
